40,1.04448e-05
80,9.7792e-06
160,9.472e-06
320,9.9328e-06
640,9.6256e-06
1280,9.4208e-06
2560,1.08032e-05
5120,9.472e-06
10240,9.3696e-06
20480,9.3696e-06
40960,1.16224e-05
81920,9.5424e-06
163840,9.3136e-06
327680,1.03296e-05
655360,1.028e-05
1310720,1.0704e-05
2621440,1.81632e-05
5242880,2.89296e-05
10485760,4.82224e-05
20971520,8.5256e-05
41943040,0.000160958
83886080,0.000313763
167772160,0.000615926
335544320,0.00122295
671088640,0.00243368
