first line is for explaination; sec line: # of batches; 3rd line:# of layers; first col: time wait for previous layer; second colparam size in bytes
1
314
693.6603122287327,4000
16.04292127821178,8192000
313.3085038926866,8192
0,8192
792.1324835883246,4194304
65.4273562961155,2048
26.257832845052054,2048
574.3927425808378,9437184
69.31622823079432,2048
0,2048
745.7362280951606,4194304
116.5707906087242,8192
17.399258083767005,8192
782.1559906005865,4194304
30.295054117838312,2048
0,2048
613.7265099419483,9437184
80.43183220757429,2048
0,2048
786.0766516791448,4194304
142.78623792860193,8192
0,8192
1814.8475223117405,8388608
100.67092047797311,8192
23.979610866970216,8192
768.8946194118924,4194304
62.629911634656466,2048
0,2048
1575.2103593614352,9437184
175.79396565755266,2048
0,2048
1344.6225060356996,2097152
290.0388505723741,4096
0,4096
635.1629892985023,1048576
80.68084716796909,1024
21.68549431694894,1024
548.6223432752818,2359296
109.3122694227431,1024
0,1024
697.5385877821174,1048576
255.36749098035995,4096
0,4096
601.0638342963323,1048576
133.04816351996513,1024
31.799740261500425,1024
528.8441975911471,2359296
107.60625203450405,1024
0,1024
694.2272186279304,1048576
318.7921312120222,4096
0,4096
623.5652499728752,1048576
77.51782735188756,1024
0,1024
557.9630533854157,2359296
48.17114935980887,1024
0,1024
742.1811421712242,1048576
307.1731991238051,4096
30.337439643011304,4096
605.9964497884124,1048576
62.094794379342204,1024
0,1024
581.677754720053,2359296
55.6257035997168,1024
0,1024
700.1399993896464,1048576
316.3337707519538,4096
0,4096
620.2485826280399,1048576
80.34706115722656,1024
0,1024
563.4943644205713,2359296
59.636433919270374,1024
10.19371880425432,1024
751.797358194986,1048576
219.80073716905412,4096
0,4096
696.5213351779533,1048576
38.25823465982911,1024
0,1024
473.32445780436103,2359296
129.52486673990794,1024
63.70544433594028,1024
663.0473666720919,1048576
296.98477851019743,4096
12.95407613118721,4096
649.1767035590249,1048576
50.94210306803501,1024
44.08094618055594,1024
505.95071580674875,2359296
69.64471605088937,1024
0,1024
692.6165686713323,1048576
293.0111355251737,4096
0,4096
570.4720815022761,1048576
123.20942348904157,1024
60.558319091796875,1024
495.52387661404293,2359296
105.92672559949986,1024
0,1024
763.3262210422105,1048576
235.98670959472378,4096
0,4096
643.6400943332227,1048576
61.00866529676688,1024
0,1024
554.5934041341142,2359296
44.690238104924674,1024
0,1024
698.5240512424051,1048576
285.98573472764235,4096
13.605753580732404,4096
648.6998664008217,1048576
35.5720520019559,1024
0,1024
551.7959594726549,2359296
100.5013783772768,1024
0,1024
720.0400034586621,1048576
296.11057705349054,4096
0,4096
610.8336978488533,1048576
112.39581637911833,1024
3.0676523844405668,1024
636.8478139241532,2359296
84.40547519260322,1024
3.1259324815499645,1024
733.7782118055567,1048576
241.06767442491628,4096
1.4781951904255242,4096
644.3129645453613,1048576
54.27466498481026,1024
10.458628336582066,1024
548.1931898329018,2359296
62.51864963107562,1024
11.470582750111591,1024
705.6024339463993,1048576
232.51639472113283,4096
0,4096
696.8339284261077,1048576
83.14980400933591,1024
0,1024
591.7655097113714,2359296
66.83667500814033,1024
0,1024
715.4835595024958,1048576
249.37523735894112,4096
2.8451283772754077,4096
615.8034006754561,1048576
81.16298251682058,1024
13.616349962018715,1024
531.9383409288225,2359296
93.60843234591798,1024
0,1024
733.9053683810826,1048576
270.28189765081896,4096
0,4096
634.1192457411036,1048576
45.643912421330924,1024
6.9035424126520635,1024
572.4906921386746,2359296
66.1849975585882,1024
8.466508653430516,1024
722.0904032389369,1048576
298.5477447509724,4096
0,4096
613.6470370822489,1048576
100.1887851291225,1024
50.004323323568634,1024
525.5646175808398,2359296
134.1660817464202,1024
0,1024
704.7971089680985,1048576
315.15227423774274,4096
0,4096
627.0779503716392,1048576
95.37272983126816,1024
14.103783501522027,1024
510.26344299316685,2359296
83.75379774305108,1024
9.436077541780108,1024
635.4543897840667,1048576
307.46989780001957,4096
27.12143792046873,4096
614.2192416720912,1048576
70.10565863715263,1024
0,1024
557.6504601372615,2359296
72.00241088867188,1024
0,1024
704.1454315185603,1048576
322.575039333764,4096
0,4096
652.5887383355064,1048576
73.96803961859378,1024
0,1024
527.4454752604157,2359296
64.8657480875614,1024
33.29912821452285,1024
698.9955902099582,1048576
283.81347656249864,4096
13.632244533962057,4096
656.1173333062068,1048576
68.39964124891878,1024
13.197792900931926,1024
544.087092081709,2359296
42.79348585340542,1024
4.752477010087908,1024
706.2064276801214,1048576
220.5000983344224,4096
0,4096
722.4665747748438,1048576
60.680177476672704,1024
14.834933810763118,1024
519.9856228298646,2359296
70.291095309781,1024
2.1139780680343168,1024
673.5960642496805,1048576
313.4091695149721,4096
0,4096
626.0659959581167,1048576
132.09448920355888,1024
53.882598876953125,1024
542.3651801215318,2359296
36.546919080941706,1024
0,1024
793.4358384874066,1048576
268.6712476942382,4096
24.2392222086496,4096
1631.879806518563,2097152
151.67660183376674,4096
34.708446926531856,4096
593.2543012830971,1048576
100.90404086643412,1024
4.773669772667466,1024
1664.9829016791573,2359296
232.93495178222656,1024
46.025382147887875,1024
1330.0365871853348,524288
556.5219455295062,2048
0,2048
625.8434719509514,262144
122.0597161187137,512
0,512
652.869542439774,589824
99.55300225152064,512
85.3008694118862,512
770.5529530843136,262144
546.6249254014732,2048
0,2048
614.166259765625,262144
120.06229824490511,512
0,512
539.2286512586747,589824
212.462743123365,512
10.7394324408705,512
843.3394961886997,262144
540.1081509060213,2048
0,2048
659.6247355143275,262144
154.52173021103522,512
0,512
521.8611823187974,589824
121.43452962239121,512
6.257163153750023,512
896.4485592312387,262144
436.3589816623187,2048
3.7246280246289176,2048
1553.4030066596122,524288
300.3120422363364,2048
34.263398912215415,2048
585.3335062662724,262144
138.94504970975163,512
24.965074327254477,512
3819.296095106339,589824
435.82916259765625,512
102.50409444173548,512
1570.669809977207,131072
981.2937842475084,1024
85.43332417805527,1024
900.7241990831167,65536
287.03477647569474,256
32.55208333333148,256
1115.396287706169,147456
269.17457580566406,256
0,256
1540.9416622585713,65536
1052.7928670247404,1024
0,1024
940.0897555880972,65536
213.6548360188867,256
0,256
1119.9156443277986,147456
290.1977962917746,256
64.62203131782363,256
1553.5460578070677,65536
1036.9671715630413,1024
0,1024
933.1120385064062,65536
669.4634755452511,1024
0,1024
932.290818956169,65536
205.9300740559905,256
90.54607815212057,256
1135.1850297715987,147456
310.187869601769,256
0,256
473.32975599501117,16384
1730.7016584608286,256
0,256
1104.333665635851,37632
