first line is for explaination; sec line: # of batches; 3rd line:# of layers; first col: time wait for previous layer; second colparam size in bytes
1
58
483.53936937120227,4000
41.876898871527764,16384000
308.54013231065545,16384
0,67108864
1620.0330522325303,16384
2.278221978081838,411041792
1773.5799153645835,2048
13.457404242620854,2048
1944.716771443685,2048
0,9437184
149.64739481608015,2048
3.1630198160806713,2048
1955.8694627549912,2048
0,9437184
177.59005228678433,2048
6.734000311956617,2048
1953.6972045898442,2048
0,9437184
953.8544548882387,2048
0,2048
5478.477478027342,2048
0,9437184
547.6845635308155,2048
34.74023607042201,2048
5422.311358981659,2048
0,9437184
504.3930477566169,2048
0,2048
3186.543782552082,2048
0,4718592
1533.4182315402575,1024
0,1024
6424.395243326827,1024
0,2359296
1047.6801130506751,1024
0,1024
6428.628497653542,1024
0,2359296
935.9306759304451,1024
7.639990912543249,1024
3976.7318301730734,1024
0,1179648
3179.0309482150615,512
0,512
13631.190194023971,512
0,589824
1983.086268107087,512
0,512
8082.25207858615,512
78.94833882650387,294912
5896.568298339844,256
4.890229966900139,256
21858.41136508518,256
0,147456
4438.649283515089,256
0,256
5529.552035861543,256
20.753012763136127,6912
